CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
64437	435.63831	3531367350074	0.50747	0.47108	435.12921	0.50909	1167	1	0.52866	0.50171	1	0.47321	0.57722	1	0.50093	0.53947	1	0.36344	0.25689	15.16181	1.01666	1	0.60750	0.25446	14.36045	1.01666	1	-0.03578	0.04953	0.68362	0.00321	1	0.02966	0.05283	0.72177	0.00315	1	0.50000	0.50000	0	
64438	435.64499	3531367417105	0.50713	0.47222	435.12921	0.51578	1167	1	0.52889	0.50742	1	0.47295	0.58248	1	0.50092	0.54495	1	0.36344	0.25684	15.20450	1.00874	1	0.60778	0.25433	14.17789	1.00874	1	-0.03578	0.04953	0.68362	0.00322	1	0.02966	0.05294	0.72177	0.00305	1	0.50000	0.50000	0	
64439	435.65170	3531367484200	0.50725	0.47161	435.12921	0.52249	1167	1	0.49615	0.47388	1	0.54147	0.45904	1	0.51881	0.46646	1	0.36337	0.25680	15.39558	1.00874	1	0.60742	0.25429	14.32400	1.00874	1	-0.03578	0.04953	0.68362	0.00322	1	0.02966	0.05294	0.72177	0.00314	1	0.50000	0.50000	0	
64440	435.65875	3531367554522	0.50723	0.47134	435.12921	0.52954	1167	1	0.51109	0.48210	1	0.51941	0.46090	1	0.51525	0.47150	1	0.36316	0.25680	15.36130	1.00874	1	0.60743	0.25434	14.45208	1.00874	1	-0.03578	0.04953	0.68362	0.00317	1	0.02966	0.05294	0.72177	0.00318	1	0.50000	0.50000	0	
64441	435.66602	3531367627250	0.50721	0.47121	435.12921	0.53680	1167	1	0.51109	0.48210	1	0.51873	0.46786	1	0.51491	0.47498	1	0.36270	0.25681	15.12282	1.00874	1	0.60698	0.25423	14.32613	0.99984	1	-0.03566	0.04909	0.67752	0.00321	1	0.02890	0.05187	0.70716	0.00311	1	0.50000	0.50000	0	
64442	435.67178	3531367685038	0.50714	0.47187	435.12921	0.54257	1167	1	0.51950	0.51930	1	0.48162	0.47201	1	0.50056	0.49566	1	0.36264	0.25685	15.02896	0.99984	1	0.60678	0.25423	14.30082	0.99094	1	-0.03566	0.04909	0.67752	0.00325	1	0.02890	0.05187	0.70716	0.00312	1	0.50000	0.50000	0	
64443	435.67905	3531367757631	0.50716	0.47178	435.12921	0.54984	1167	1	0.49776	0.51168	1	0.52383	0.48161	1	0.51080	0.49664	1	0.36250	0.25682	15.08500	0.99094	1	0.60673	0.25412	14.36468	0.98203	1	-0.03566	0.04909	0.67752	0.00321	1	0.02890	0.05187	0.70716	0.00312	1	0.50000	0.50000	0	
64444	435.68549	3531367821919	0.50717	0.47182	435.12921	0.55627	1167	1	0.49782	0.51239	1	0.52375	0.48238	1	0.51079	0.49738	1	0.36235	0.25677	15.08743	0.98995	1	0.60661	0.25401	14.24903	0.98105	1	-0.03724	0.05113	0.70645	0.00317	1	0.02856	0.05145	0.70146	0.00316	1	0.50000	0.50000	0	
64445	435.69214	3531367888446	0.50692	0.47188	435.12921	0.56293	1167	1	0.50480	0.52733	1	0.48378	0.44371	1	0.49429	0.48552	1	0.36251	0.25697	15.20453	0.98897	1	0.60663	0.25404	14.43680	0.98897	1	-0.03724	0.05113	0.70645	0.00322	1	0.02856	0.05145	0.70146	0.00312	1	0.50000	0.50000	0	
64446	435.69922	3531367959397	0.50721	0.47314	435.12921	0.57001	1167	1	0.51993	0.54491	1	0.49991	0.47310	1	0.50992	0.50901	1	0.36243	0.25697	15.27345	0.99688	1	0.60667	0.25407	14.33870	0.99688	1	-0.03724	0.05113	0.70645	0.00319	1	0.02856	0.05145	0.70146	0.00308	1	0.50000	0.50000	0	
64447	435.70593	3531368026377	0.50750	0.47468	435.12921	0.57672	1167	1	0.51993	0.54491	1	0.50043	0.46616	1	0.51018	0.50554	1	0.36253	0.25694	15.25547	0.99688	1	0.60682	0.25403	13.86787	1.00578	1	-0.03529	0.04852	0.67043	0.00317	1	0.02906	0.05226	0.71242	0.00311	1	0.50000	0.50000	0	
64448	435.71255	3531368092694	0.50743	0.47661	435.12921	0.58334	1167	1	0.50597	0.51885	1	0.48465	0.47467	1	0.49531	0.49676	1	0.36243	0.25697	15.17034	0.99787	1	0.60676	0.25412	14.21156	1.00677	1	-0.03529	0.04852	0.67043	0.00319	1	0.02906	0.05226	0.71242	0.00308	1	0.50000	0.50000	0	
64449	435.71902	3531368157473	0.50705	0.47815	435.12921	0.58981	1167	1	0.48462	0.51125	1	0.53068	0.49583	1	0.50765	0.50354	1	0.36241	0.25697	15.27424	0.99885	1	0.60654	0.25408	13.85352	1.00775	1	-0.03529	0.04852	0.67043	0.00320	1	0.02906	0.05226	0.71242	0.00319	1	0.50000	0.50000	0	
64450	435.72620	3531368229048	0.50668	0.47967	435.12921	0.59698	1167	1	0.48455	0.51054	1	0.52999	0.50175	1	0.50727	0.50615	1	0.36209	0.25666	14.77527	0.99984	1	0.60604	0.25427	13.95182	0.99984	1	-0.03594	0.04913	0.67886	0.00328	1	0.02826	0.05109	0.69657	0.00320	1	0.50000	0.50000	0	
64451	435.73221	3531368289122	0.50666	0.48110	435.12921	0.60300	1167	1	0.49132	0.53082	1	0.53526	0.55118	1	0.51329	0.54100	1	0.36166	0.25698	15.19947	0.99984	1	0.60603	0.25421	14.31702	0.99094	1	-0.03594	0.04913	0.67886	0.00318	1	0.02826	0.05109	0.69657	0.00304	1	0.50000	0.50000	0	
64452	435.73917	3531368358694	0.50641	0.48158	435.12921	0.60995	1167	1	0.51055	0.49220	1	0.51358	0.50440	1	0.51206	0.49830	1	0.36164	0.25695	15.25937	0.99094	1	0.60595	0.25428	14.40135	0.98203	1	-0.03594	0.04913	0.67886	0.00322	1	0.02826	0.05109	0.69657	0.00307	1	0.50000	0.50000	0	
64453	435.74603	3531368427562	0.50618	0.48167	435.12921	0.61682	1167	1	0.51060	0.49294	1	0.51415	0.49839	1	0.51238	0.49566	1	0.36112	0.25676	15.22534	0.98995	1	0.60535	0.25429	14.20887	0.98995	1	-0.03693	0.05028	0.69469	0.00325	1	0.02969	0.05399	0.73601	0.00317	1	0.50000	0.50000	0	
64454	435.75275	3531368494627	0.50626	0.48214	435.12921	0.62354	1167	1	0.52762	0.47864	1	0.49721	0.52799	1	0.51242	0.50331	1	0.36103	0.25699	15.23599	0.99787	1	0.60545	0.25422	13.83360	1.00677	1	-0.03693	0.05028	0.69469	0.00318	1	0.02969	0.05399	0.73601	0.00312	1	0.50000	0.50000	0	
64455	435.75955	3531368562528	0.50652	0.48270	435.12921	0.63034	1167	1	0.51310	0.48771	1	0.51438	0.54413	1	0.51374	0.51592	1	0.36102	0.25692	15.24473	1.01469	1	0.60523	0.25440	13.88865	1.02359	1	-0.03693	0.05028	0.69469	0.00318	1	0.02969	0.05399	0.73601	0.00320	1	0.50000	0.50000	0	
64456	435.76611	3531368628117	0.50678	0.48307	435.12921	0.63690	1167	1	0.51194	0.46868	1	0.51558	0.53242	1	0.51376	0.50055	1	0.36114	0.25705	15.07352	1.04055	1	0.60545	0.25433	13.93719	1.04055	1	-0.03829	0.05220	0.72119	0.00314	1	0.02715	0.04940	0.67418	0.00307	1	0.50000	0.50000	0	
64457	435.77280	3531368695221	0.50680	0.48294	435.12921	0.64359	1167	1	0.51471	0.46093	1	0.51367	0.44695	1	0.51419	0.45394	1	0.36112	0.25739	15.03205	1.04960	1	0.60539	0.25435	14.24197	1.04070	1	-0.03829	0.05220	0.72119	0.00328	1	0.02715	0.04940	0.67418	0.00306	1	0.50000	0.50000	0	
64458	435.77966	3531368763607	0.50681	0.48235	435.12921	0.65045	1167	1	0.51701	0.45109	1	0.50349	0.40251	1	0.51025	0.42680	1	0.36113	0.25736	14.81891	1.04975	1	0.60545	0.25433	13.93719	1.04084	1	-0.03829	0.05220	0.72119	0.00330	1	0.02715	0.04940	0.67418	0.00307	1	0.50000	0.50000	0	
64459	435.78622	3531368829436	0.50683	0.48182	435.12921	0.65701	1167	1	0.51737	0.45773	1	0.50349	0.40251	1	0.51043	0.43012	1	0.36092	0.25743	15.11511	1.04084	1	0.60539	0.25435	13.96486	1.04084	1	-0.03714	0.05032	0.69673	0.00326	1	0.02906	0.05303	0.72301	0.00303	1	0.50000	0.50000	0	
64460	435.79279	3531368895117	0.50700	0.48188	435.12921	0.66357	1167	1	0.49834	0.45807	1	0.54126	0.45058	1	0.51980	0.45432	1	0.36082	0.25732	15.17128	1.03180	1	0.60503	0.25422	13.88530	1.04070	1	-0.03714	0.05032	0.69673	0.00332	1	0.02906	0.05303	0.72301	0.00302	1	0.50000	0.50000	0	
64461	435.79950	3531368962062	0.50700	0.48077	435.12921	0.67029	1167	1	0.53199	0.44542	1	0.50342	0.41582	1	0.51770	0.43062	1	0.36056	0.25723	14.84435	1.03165	1	0.60488	0.25427	13.84762	1.04055	1	-0.03714	0.05032	0.69673	0.00325	1	0.02906	0.05303	0.72301	0.00311	1	0.50000	0.50000	0	
64462	435.80576	3531369024532	0.50699	0.47979	435.12921	0.67654	1167	1	0.53221	0.45159	1	0.50294	0.42228	1	0.51757	0.43694	1	0.36020	0.25739	15.09163	1.02359	1	0.60435	0.25422	13.89051	1.03249	1	-0.03815	0.05146	0.71252	0.00328	1	0.03012	0.05538	0.75496	0.00319	1	0.50000	0.50000	0	
64463	435.81256	3531369092717	0.50692	0.47984	435.12921	0.68335	1167	1	0.49042	0.45006	1	0.52563	0.45026	1	0.50802	0.45016	1	0.36003	0.25736	15.04401	1.02457	1	0.60444	0.25416	14.35307	1.02457	1	-0.03815	0.05146	0.71252	0.00329	1	0.03012	0.05538	0.75496	0.00304	1	0.50000	0.50000	0	
64464	435.81918	3531369159074	0.50725	0.47923	435.12921	0.68997	1167	1	0.48200	0.43739	1	0.53106	0.47829	1	0.50653	0.45784	1	0.36002	0.25748	15.17078	1.01666	1	0.60436	0.25419	13.74938	1.01666	1	-0.03815	0.05146	0.71252	0.00326	1	0.03012	0.05538	0.75496	0.00310	1	0.50000	0.50000	0	
64465	435.82568	3531369224027	0.50757	0.47889	435.12921	0.69647	1167	1	0.48200	0.43739	1	0.53029	0.48504	1	0.50614	0.46122	1	0.35971	0.25738	15.00546	1.01666	1	0.60418	0.25408	14.03551	1.00775	1	-0.03725	0.05018	0.69479	0.00331	1	0.02971	0.05472	0.74605	0.00310	1	0.50000	0.50000	0	
64466	435.83319	3531369298968	0.50761	0.48018	435.12921	0.70398	1167	1	0.48244	0.46977	1	0.53634	0.51256	1	0.50939	0.49117	1	0.35971	0.25741	14.86277	1.01567	1	0.60418	0.25408	14.03551	1.00677	1	-0.03725	0.05018	0.69479	0.00330	1	0.02971	0.05472	0.74605	0.00310	1	0.50000	0.50000	0	
64467	435.84009	3531369367862	0.51093	0.45428	435.12921	0.70398	1167	0	0.49287	0.45505	1	0.50183	0.46029	1	0.49735	0.45767	1	0.35973	0.25730	14.88939	1.01469	1	0.60416	0.25413	14.12958	1.00578	1	-0.03725	0.05018	0.69479	0.00322	1	0.02971	0.05472	0.74605	0.00307	1	0.50000	0.50000	0	
64468	435.84668	3531369433856	0.50413	0.45284	435.12921	0.70398	1167	0	0.49235	0.44886	1	0.50231	0.45396	1	0.49733	0.45141	1	0.35972	0.25736	14.90883	1.02275	1	0.60370	0.25427	13.95182	1.01385	1	-0.03925	0.05280	0.73107	0.00327	1	0.02971	0.05472	0.74605	0.00320	1	0.50000	0.50000	0	
64469	435.85342	3531369501328	0.50368	0.46833	435.12921	0.70398	1167	0	0.52741	0.47336	1	0.47812	0.52526	1	0.50276	0.49931	1	0.35960	0.25739	14.83152	1.02289	1	0.60364	0.25428	13.77608	1.02289	1	-0.03925	0.05280	0.73107	0.00335	1	0.02971	0.05472	0.74605	0.00319	1	0.50000	0.50000	0	
64470	435.85983	3531369565500	0.50529	0.47590	435.84009	0.01974	1168	1	0.50749	0.43549	1	0.51281	0.56171	1	0.51015	0.49860	1	0.35943	0.25756	14.92207	1.03194	1	0.60383	0.25419	13.89055	1.03194	1	-0.03925	0.05280	0.73107	0.00329	1	0.02971	0.05472	0.74605	0.00312	1	0.50000	0.50000	0	
64471	435.86639	3531369631130	0.50628	0.47914	435.84009	0.02631	1168	1	0.50704	0.42849	1	0.51343	0.55567	1	0.51024	0.49208	1	0.35902	0.25750	14.92149	1.04099	1	0.60324	0.25413	14.04333	1.04099	1	-0.03945	0.05271	0.73063	0.00329	1	0.02817	0.05229	0.71290	0.00312	1	0.50000	0.50000	0	
64472	435.87329	3531369700164	0.50765	0.48487	435.84009	0.03320	1168	1	0.52701	0.45710	1	0.50195	0.57004	1	0.51448	0.51357	1	0.35883	0.25759	14.96484	1.04099	1	0.60289	0.25435	13.84032	1.04099	1	-0.03945	0.05271	0.73063	0.00325	1	0.02817	0.05229	0.71290	0.00322	1	0.50000	0.50000	0	
64473	435.88034	3531369770634	0.50739	0.48816	435.84009	0.04025	1168	1	0.51437	0.48300	1	0.49736	0.53274	1	0.50586	0.50787	1	0.35880	0.25750	14.95890	1.04099	1	0.60285	0.25430	14.11475	1.04099	1	-0.03945	0.05271	0.73063	0.00328	1	0.02817	0.05229	0.71290	0.00321	1	0.50000	0.50000	0	
64474	435.88617	3531369828723	0.50719	0.49212	435.84009	0.04608	1168	1	0.51509	0.49524	1	0.49644	0.54445	1	0.50577	0.51985	1	0.35860	0.25755	15.12866	1.02403	1	0.60291	0.25412	13.71385	1.02403	1	-0.03645	0.04863	0.67325	0.00326	1	0.02753	0.05130	0.69935	0.00313	1	0.50000	0.50000	0	
64475	435.89319	3531369899026	0.50559	0.49381	435.84009	0.05310	1168	1	0.51973	0.47625	1	0.46587	0.53833	1	0.49280	0.50729	1	0.35862	0.25760	15.21165	1.00706	1	0.60291	0.25411	14.20264	1.00706	1	-0.03645	0.04863	0.67325	0.00327	1	0.02753	0.05130	0.69935	0.00314	1	0.50000	0.50000	0	
64476	435.89978	3531369964872	0.50436	0.49550	435.84009	0.05969	1168	1	0.50942	0.52600	1	0.47723	0.49548	1	0.49333	0.51074	1	0.35862	0.25760	15.21165	0.99010	1	0.60289	0.25401	13.80073	0.99010	1	-0.03645	0.04863	0.67325	0.00327	1	0.02753	0.05130	0.69935	0.00312	1	0.50000	0.50000	0	
64477	435.90637	3531370030788	0.50338	0.49718	435.84009	0.06628	1168	1	0.50987	0.53247	1	0.47723	0.49559	1	0.49355	0.51403	1	0.35855	0.25754	15.14084	0.98105	1	0.60297	0.25404	13.93180	0.98995	1	-0.03784	0.05042	0.69808	0.00327	1	0.02863	0.05345	0.72874	0.00319	1	0.50000	0.50000	0	
64478	435.91287	3531370095795	0.50369	0.49503	435.84009	0.07278	1168	1	0.50152	0.50102	1	0.51261	0.44153	1	0.50706	0.47127	1	0.35856	0.25757	15.01609	0.99787	1	0.60295	0.25402	13.96582	1.00677	1	-0.03784	0.05042	0.69808	0.00327	1	0.02863	0.05345	0.72874	0.00319	1	0.50000	0.50000	0	
64479	435.91971	3531370164279	0.50483	0.49336	435.84009	0.07962	1168	1	0.49715	0.49135	1	0.53981	0.45531	1	0.51848	0.47333	1	0.35858	0.25760	15.20619	1.01469	1	0.60283	0.25397	14.28625	1.02359	1	-0.03784	0.05042	0.69808	0.00327	1	0.02863	0.05345	0.72874	0.00313	1	0.50000	0.50000	0	
64480	435.92694	3531370236578	0.50580	0.49078	435.84009	0.08685	1168	1	0.49560	0.47244	1	0.54140	0.44217	1	0.51850	0.45730	1	0.35833	0.25759	14.96113	1.04055	1	0.60265	0.25383	14.09574	1.04055	1	-0.03928	0.05220	0.72353	0.00326	1	0.02810	0.05256	0.71660	0.00313	1	0.50000	0.50000	0	
64481	435.93350	3531370302265	0.50567	0.48806	435.84009	0.09341	1168	1	0.50939	0.49279	1	0.49838	0.40715	1	0.50389	0.44997	1	0.35815	0.25757	14.88282	1.04960	1	0.60226	0.25416	14.02747	1.04070	1	-0.03928	0.05220	0.72353	0.00328	1	0.02810	0.05256	0.71660	0.00331	1	0.50000	0.50000	0	
64482	435.93982	3531370365342	0.50575	0.48692	435.84009	0.09973	1168	1	0.52595	0.48210	1	0.48771	0.45745	1	0.50683	0.46978	1	0.35807	0.25750	14.84354	1.04975	1	0.60219	0.25429	14.38007	1.04084	1	-0.03928	0.05220	0.72353	0.00332	1	0.02810	0.05256	0.71660	0.00318	1	0.50000	0.50000	0	
64483	435.94647	3531370431977	0.50582	0.48644	435.84009	0.10638	1168	1	0.52649	0.49417	1	0.48736	0.46350	1	0.50692	0.47883	1	0.35790	0.25755	14.83327	1.03293	1	0.60207	0.25427	14.13582	1.03293	1	-0.03686	0.04890	0.67707	0.00327	1	0.02850	0.05361	0.73088	0.00316	1	0.50000	0.50000	0	
64484	435.95312	3531370498367	0.50472	0.48909	435.84009	0.11304	1168	1	0.50870	0.53991	1	0.46361	0.52825	1	0.48616	0.53408	1	0.35784	0.25762	14.98353	1.01596	1	0.60206	0.25399	14.03818	1.02486	1	-0.03686	0.04890	0.67707	0.00325	1	0.02850	0.05361	0.73088	0.00318	1	0.50000	0.50000	0	
64485	435.96033	3531370570321	0.50481	0.48914	435.84009	0.12024	1168	1	0.51327	0.48845	1	0.49959	0.49181	1	0.50643	0.49013	1	0.35785	0.25765	15.23093	1.00790	1	0.60195	0.25396	14.17893	1.01680	1	-0.03686	0.04890	0.67707	0.00325	1	0.02850	0.05361	0.73088	0.00315	1	0.50000	0.50000	0	
64486	435.96710	3531370638083	0.50489	0.48920	435.84009	0.12701	1168	1	0.51328	0.48856	1	0.49958	0.49192	1	0.50643	0.49024	1	0.35780	0.25769	15.44714	1.00775	1	0.60197	0.25390	14.06405	1.01666	1	-0.03852	0.05098	0.70662	0.00323	1	0.02850	0.05361	0.73088	0.00315	1	0.50000	0.50000	0	
64487	435.97357	3531370702750	0.50451	0.48787	435.84009	0.13348	1168	1	0.49534	0.47350	1	0.49832	0.44892	1	0.49683	0.46121	1	0.35771	0.25769	15.36891	1.02457	1	0.60195	0.25392	14.01686	1.02457	1	-0.03852	0.05098	0.70662	0.00326	1	0.02850	0.05361	0.73088	0.00314	1	0.50000	0.50000	0	
64488	435.97977	3531370764738	0.50540	0.48770	435.84009	0.13968	1168	1	0.49790	0.51932	1	0.55012	0.44892	1	0.52401	0.48412	1	0.35777	0.25766	15.38632	1.03249	1	0.60195	0.25393	14.00440	1.03249	1	-0.03852	0.05098	0.70662	0.00323	1	0.02850	0.05361	0.73088	0.00316	1	0.50000	0.50000	0	
64489	435.98706	3531370837840	0.50620	0.48715	435.84009	0.14697	1168	1	0.49691	0.50758	1	0.55094	0.44268	1	0.52393	0.47513	1	0.35760	0.25772	15.25606	1.04945	1	0.60189	0.25406	14.03459	1.04055	1	-0.03939	0.05207	0.72164	0.00326	1	0.02743	0.05169	0.70473	0.00311	1	0.50000	0.50000	0	
64490	435.99384	3531370905563	0.50660	0.48692	435.84009	0.15375	1168	1	0.52206	0.49899	1	0.50935	0.46418	1	0.51571	0.48158	1	0.35750	0.25772	15.25586	1.04960	1	0.60148	0.25429	14.54114	1.04070	1	-0.03939	0.05207	0.72164	0.00322	1	0.02743	0.05169	0.70473	0.00318	1	0.50000	0.50000	0	
64491	436.00040	3531370971106	0.50661	0.48344	435.84009	0.16031	1168	1	0.51670	0.42298	1	0.49684	0.37697	1	0.50677	0.39998	1	0.35739	0.25770	15.34891	1.04974	1	0.60141	0.25432	14.15070	1.04084	1	-0.03939	0.05207	0.72164	0.00323	1	0.02743	0.05169	0.70473	0.00319	1	0.50000	0.50000	0	
64492	436.00690	3531371036033	0.50661	0.48051	435.84009	0.16681	1168	1	0.51706	0.42986	1	0.49637	0.38444	1	0.50671	0.40715	1	0.35725	0.25768	14.99337	1.04084	1	0.60132	0.25409	13.79209	1.03194	1	-0.03749	0.04949	0.68590	0.00325	1	0.02712	0.05131	0.69959	0.00338	1	0.50000	0.50000	0	
64493	436.01401	3531371107059	0.50650	0.47959	435.84009	0.17392	1168	1	0.52872	0.48606	1	0.47845	0.42568	1	0.50359	0.45587	1	0.35718	0.25757	15.15931	1.02289	1	0.60122	0.25423	13.93128	1.02289	1	-0.03749	0.04949	0.68590	0.00319	1	0.02712	0.05131	0.69959	0.00324	1	0.50000	0.50000	0	
64494	436.02023	3531371169420	0.50640	0.47780	435.84009	0.18015	1168	1	0.51778	0.40874	1	0.48984	0.44997	1	0.50381	0.42935	1	0.35708	0.25766	14.98674	1.01385	1	0.60133	0.25427	14.17859	1.01385	1	-0.03749	0.04949	0.68590	0.00326	1	0.02712	0.05131	0.69959	0.00319	1	0.50000	0.50000	0	
64495	436.02725	3531371239533	0.50632	0.47626	435.84009	0.18716	1168	1	0.51815	0.41611	1	0.48984	0.45008	1	0.50399	0.43310	1	0.35705	0.25766	15.08058	1.00480	1	0.60144	0.25404	13.38190	1.01370	1	-0.03837	0.05050	0.69997	0.00322	1	0.02831	0.05367	0.73174	0.00312	1	0.50000	0.50000	0	
64496	436.03384	3531371305496	0.50660	0.47594	435.84009	0.19376	1168	1	0.50074	0.46781	1	0.52867	0.46565	1	0.51470	0.46673	1	0.35698	0.25769	15.43959	1.01370	1	0.60120	0.25394	14.10889	1.02260	1	-0.03837	0.05050	0.69997	0.00326	1	0.02831	0.05367	0.73174	0.00310	1	0.50000	0.50000	0	
64497	436.04074	3531371374601	0.50661	0.47559	435.84009	0.20065	1168	1	0.50372	0.52909	1	0.51031	0.40082	1	0.50701	0.46495	1	0.35695	0.25772	15.28831	1.02260	1	0.60110	0.25383	14.18594	1.03150	1	-0.03837	0.05050	0.69997	0.00322	1	0.02831	0.05367	0.73174	0.00311	1	0.50000	0.50000	0	
64498	436.04730	3531371439983	0.50662	0.47494	435.84009	0.20721	1168	1	0.50276	0.51672	1	0.51090	0.39337	1	0.50683	0.45505	1	0.35674	0.25772	15.01406	1.04055	1	0.60090	0.25401	13.85719	1.04055	1	-0.04007	0.05267	0.72997	0.00322	1	0.02715	0.05157	0.70312	0.00321	1	0.50000	0.50000	0	FIXATE_CENTER_AUDIO_ONSET, COND: 2 TARGET: PADLOCK
64499	436.05365	3531371503488	0.51148	0.44898	435.84009	0.20721	1168	0	0.50030	0.44733	1	0.54097	0.42209	1	0.52064	0.43471	1	0.35667	0.25773	15.03663	1.04960	1	0.60070	0.25415	14.07100	1.04070	1	-0.04007	0.05267	0.72997	0.00324	1	0.02715	0.05157	0.70312	0.00325	1	0.50000	0.50000	0	
64500	436.06100	3531371577124	0.50525	0.45090	435.84009	0.20721	1168	0	0.49864	0.44012	1	0.49943	0.46555	1	0.49903	0.45283	1	0.35667	0.25773	15.03663	1.04974	1	0.60063	0.25429	14.18742	1.04084	1	-0.04007	0.05267	0.72997	0.00324	1	0.02715	0.05157	0.70312	0.00319	1	0.50000	0.50000	0	
64501	436.06705	3531371637433	0.50318	0.45151	435.84009	0.20721	1168	0	0.49863	0.44001	1	0.49944	0.46544	1	0.49903	0.45272	1	0.35657	0.25775	15.32793	1.04989	1	0.60069	0.25413	14.05574	1.04099	1	-0.04007	0.05267	0.72997	0.00321	1	0.02715	0.05157	0.70312	0.00331	1	0.50000	0.50000	0	
64502	436.07361	3531371703342	0.50795	0.44837	436.05365	0.01996	1169	1	0.52775	0.47086	1	0.51677	0.40703	1	0.52226	0.43895	1	0.35665	0.25777	15.29005	1.04099	1	0.60072	0.25403	14.12256	1.04099	1	-0.04007	0.05267	0.72997	0.00321	1	0.02715	0.05157	0.70312	0.00328	1	0.50000	0.50000	0	
64503	436.08023	3531371769469	0.51111	0.45195	436.05365	0.02658	1169	1	0.51268	0.49430	1	0.53484	0.43828	1	0.52376	0.46629	1	0.35664	0.25783	15.26138	1.04099	1	0.60069	0.25413	14.05574	1.04099	1	-0.04007	0.05267	0.72997	0.00320	1	0.02715	0.05157	0.70312	0.00331	1	0.50000	0.50000	0	
64504	436.08713	3531371838397	0.51322	0.45434	436.05365	0.03348	1169	1	0.51268	0.49430	1	0.53484	0.43828	1	0.52376	0.46629	1	0.35664	0.25783	15.26138	1.04099	1	0.60081	0.25391	13.87609	1.04099	1	-0.04007	0.05267	0.72997	0.00320	1	0.02715	0.05157	0.70312	0.00332	1	0.50000	0.50000	0	
64505	436.09375	3531371904520	0.51579	0.45103	436.05365	0.04010	1169	1	0.55449	0.47275	1	0.50790	0.38954	1	0.53120	0.43115	1	0.35660	0.25784	15.28976	1.04099	1	0.60075	0.25416	13.88357	1.04099	1	-0.04007	0.05267	0.72997	0.00320	1	0.02715	0.05157	0.70312	0.00320	1	0.50000	0.50000	0	
64506	436.10046	3531371971856	0.51526	0.44569	436.05365	0.04681	1169	1	0.52277	0.44947	1	0.50034	0.36717	1	0.51155	0.40832	1	0.35651	0.25770	15.18718	1.04099	1	0.60072	0.25413	13.71751	1.04099	1	-0.04007	0.05267	0.72997	0.00319	1	0.02715	0.05157	0.70312	0.00320	1	0.50000	0.50000	0	
64507	436.10724	3531372039503	0.51483	0.44305	436.05365	0.05359	1169	1	0.52336	0.46227	1	0.49939	0.38156	1	0.51137	0.42192	1	0.35639	0.25780	15.28622	1.02402	1	0.60063	0.25397	14.20272	1.02402	1	-0.03686	0.04832	0.66971	0.00320	1	0.02669	0.05090	0.69389	0.00333	1	0.50000	0.50000	0	
64508	436.11398	3531372107062	0.51269	0.44703	436.05365	0.06033	1169	1	0.51851	0.48195	1	0.46833	0.48384	1	0.49342	0.48290	1	0.35627	0.25769	15.12074	1.00706	1	0.60052	0.25394	14.16849	1.00706	1	-0.03686	0.04832	0.66971	0.00321	1	0.02669	0.05090	0.69389	0.00329	1	0.50000	0.50000	0	
64509	436.12061	3531372173183	0.51253	0.45207	436.05365	0.06696	1169	1	0.50980	0.50389	1	0.51207	0.50106	1	0.51093	0.50248	1	0.35639	0.25774	15.11955	0.99010	1	0.60057	0.25404	14.11398	0.99010	1	-0.03686	0.04832	0.66971	0.00320	1	0.02669	0.05090	0.69389	0.00318	1	0.50000	0.50000	0	
64510	436.12738	3531372240839	0.51241	0.45656	436.05365	0.07373	1169	1	0.51024	0.51057	1	0.51206	0.50117	1	0.51115	0.50587	1	0.35615	0.25772	15.34065	0.98105	1	0.60035	0.25390	14.23047	0.98995	1	-0.03871	0.05067	0.70235	0.00324	1	0.02789	0.05329	0.72655	0.00316	1	0.50000	0.50000	0	
64511	436.13394	3531372306640	0.51132	0.46052	436.05365	0.08029	1169	1	0.49319	0.46442	1	0.50324	0.55171	1	0.49821	0.50806	1	0.35619	0.25767	15.06879	0.99787	1	0.60036	0.25394	14.28296	1.00677	1	-0.03871	0.05067	0.70235	0.00321	1	0.02789	0.05329	0.72655	0.00316	1	0.50000	0.50000	0	
64512	436.14062	3531372373505	0.50956	0.46260	436.05365	0.08698	1169	1	0.49458	0.50506	1	0.47881	0.47437	1	0.48670	0.48971	1	0.35611	0.25778	15.33561	1.01468	1	0.60031	0.25398	14.25570	1.02359	1	-0.03871	0.05067	0.70235	0.00320	1	0.02789	0.05329	0.72655	0.00317	1	0.50000	0.50000	0	
64513	436.14740	3531372441093	0.50802	0.46314	436.05365	0.09375	1169	1	0.49297	0.48650	1	0.47978	0.45471	1	0.48638	0.47060	1	0.35611	0.25778	15.33561	1.04055	1	0.60031	0.25398	14.25570	1.04945	1	-0.03995	0.05222	0.72380	0.00320	1	0.02789	0.05329	0.72655	0.00317	1	0.50000	0.50000	0	
